"year","school","commune","csep","ethnicity","rural","region","sch_type","gender","grade","fw"
2018,6122,9120,1,0,0,9,2,1,4,1
2018,6122,9120,1,1,0,9,2,1,4,1
2018,6122,9120,3,0,0,9,2,2,4,8
2018,6122,9120,3,1,0,9,2,2,4,4
2018,6122,9120,2,0,0,9,2,2,4,2
2018,6122,9120,1,0,0,9,2,2,4,2
2018,6122,9120,1,1,0,9,2,2,4,2
2018,6122,9120,2,1,0,9,2,2,4,1
2018,6124,9120,3,0,0,9,2,1,4,4
2018,6124,9120,3,0,0,9,2,2,4,3
2018,6126,9120,3,0,0,9,2,1,4,2
2018,6126,9120,3,1,0,9,2,1,4,5
2018,6126,9120,3,1,0,9,2,2,4,2
2018,6127,9120,3,0,1,9,2,1,4,1
2018,6135,9120,3,0,1,9,2,1,4,8
2018,6135,9120,2,0,1,9,2,1,4,1
2018,6135,9120,2,1,1,9,2,1,4,1
2018,6135,9120,3,1,1,9,2,1,4,4
2018,6135,9120,1,0,1,9,2,1,4,1
2018,6135,9120,3,0,1,9,2,2,4,6
2018,6135,9120,3,1,1,9,2,2,4,5
2018,6137,9120,3,0,1,9,2,1,4,2
2018,6137,9120,1,0,1,9,2,1,4,1
2018,6137,9120,2,0,1,9,2,1,4,1
2018,6137,9120,3,0,1,9,2,2,4,1
2018,6137,9120,3,1,1,9,2,2,4,1
2018,6137,9120,1,0,1,9,2,2,4,2
2018,6138,9120,2,1,1,9,2,1,4,2
2018,6138,9120,3,1,1,9,2,1,4,3
2018,6138,9120,3,0,1,9,2,2,4,4
2018,6138,9120,3,1,1,9,2,2,4,4
2018,6139,9120,3,0,1,9,2,1,4,3
2018,6139,9120,3,0,1,9,2,2,4,1
2018,6140,9120,3,0,1,9,2,1,4,1
2018,6142,9120,3,0,1,9,2,1,4,1
2018,6143,9120,3,1,1,9,2,1,4,2
2018,6147,9120,3,0,1,9,2,1,4,2
2018,6147,9120,3,0,1,9,2,2,4,1
2018,6149,9120,3,0,1,9,2,1,4,1
2018,6154,9120,3,0,1,9,2,1,4,2
2018,6154,9120,3,0,1,9,2,2,4,1
2018,6160,9120,3,1,1,9,2,1,4,2
2018,6160,9120,3,1,1,9,2,2,4,2
2018,6161,9120,1,0,0,9,3,1,4,5
2018,6161,9120,1,0,0,9,3,2,4,15
2018,6161,9120,3,0,0,9,3,2,4,1
2018,7077,9120,2,1,1,9,1,2,4,1
2018,7077,9120,3,1,1,9,1,2,4,2
2018,11462,9120,3,0,1,9,1,1,4,1
2018,11462,9120,2,1,1,9,1,1,4,1
2018,11462,9120,1,1,1,9,1,1,4,1
2018,11462,9120,3,0,1,9,1,2,4,2
2018,11462,9120,3,1,1,9,1,2,4,2
2018,11501,9120,2,0,1,9,2,1,4,1
2018,11501,9120,3,0,1,9,2,1,4,1
2018,11526,9120,3,1,1,9,2,1,4,2
2018,11526,9120,1,1,1,9,2,1,4,1
2018,11526,9120,2,0,1,9,2,2,4,1
2018,11526,9120,3,0,1,9,2,2,4,1
2018,11526,9120,3,1,1,9,2,2,4,1
2018,16910,9120,3,1,1,9,2,1,4,2
2018,16910,9120,2,1,1,9,2,1,4,1
2018,16910,9120,3,0,1,9,2,2,4,1
2018,19921,9120,2,1,0,9,2,1,4,1
2018,19921,9120,2,0,0,9,2,1,4,7
2018,19921,9120,3,0,0,9,2,1,4,4
2018,19921,9120,3,1,0,9,2,1,4,1
2018,19921,9120,1,0,0,9,2,1,4,7
2018,19921,9120,1,0,0,9,2,2,4,6
2018,19921,9120,2,0,0,9,2,2,4,5
2018,19921,9120,3,0,0,9,2,2,4,2
2018,19921,9120,3,1,0,9,2,2,4,1
2018,19921,9120,2,1,0,9,2,2,4,1
2018,19947,9120,2,0,0,9,2,1,4,5
2018,19947,9120,2,1,0,9,2,1,4,2
2018,19947,9120,3,0,0,9,2,1,4,4
2018,19947,9120,3,1,0,9,2,1,4,5
2018,19947,9120,1,0,0,9,2,1,4,2
2018,19947,9120,2,1,0,9,2,2,4,3
2018,19947,9120,3,0,0,9,2,2,4,9
2018,19947,9120,2,0,0,9,2,2,4,1
2018,19947,9120,3,1,0,9,2,2,4,4
2018,19962,9120,1,0,0,9,3,1,4,8
2018,19962,9120,2,0,0,9,3,1,4,1
2018,19962,9120,2,0,0,9,3,2,4,2
2018,19962,9120,3,0,0,9,3,2,4,1
2018,19962,9120,1,0,0,9,3,2,4,4
2018,19962,9120,1,1,0,9,3,2,4,1
2018,20041,9120,1,0,1,9,2,1,4,2
2018,20041,9120,2,0,1,9,2,1,4,2
2018,20041,9120,3,0,1,9,2,1,4,8
2018,20041,9120,3,1,1,9,2,1,4,2
2018,20041,9120,3,0,1,9,2,2,4,10
2018,20041,9120,2,0,1,9,2,2,4,1
2018,20041,9120,2,1,1,9,2,2,4,1
2018,20041,9120,3,1,1,9,2,2,4,3
2018,20095,9120,3,0,1,9,2,1,4,3
2018,20095,9120,2,0,1,9,2,1,4,1
2018,20095,9120,3,0,1,9,2,2,4,1
2018,20213,9120,3,1,1,9,2,1,4,3
2018,20213,9120,2,0,1,9,2,1,4,1
2018,20213,9120,3,0,1,9,2,1,4,10
2018,20213,9120,1,0,1,9,2,1,4,3
2018,20213,9120,3,0,1,9,2,2,4,6
2018,20213,9120,3,1,1,9,2,2,4,3
2018,20227,9120,2,1,1,9,2,1,4,1
2018,20227,9120,3,0,1,9,2,1,4,4
2018,20227,9120,3,1,1,9,2,1,4,1
2018,20227,9120,3,0,1,9,2,2,4,4
2018,20227,9120,3,1,1,9,2,2,4,1
2018,20260,9120,3,0,1,9,2,1,4,4
2018,20260,9120,2,1,1,9,2,1,4,2
2018,20260,9120,3,1,1,9,2,1,4,2
2018,20260,9120,1,0,1,9,2,1,4,1
2018,20260,9120,2,0,1,9,2,2,4,1
2018,20260,9120,2,1,1,9,2,2,4,1
2018,20260,9120,3,0,1,9,2,2,4,2
2018,20260,9120,1,0,1,9,2,2,4,1
2018,20263,9120,3,0,1,9,2,1,4,10
2018,20263,9120,2,0,1,9,2,1,4,3
2018,20263,9120,2,1,1,9,2,1,4,2
2018,20263,9120,3,1,1,9,2,1,4,2
2018,20263,9120,2,0,1,9,2,2,4,5
2018,20263,9120,2,1,1,9,2,2,4,1
2018,20263,9120,3,0,1,9,2,2,4,15
2018,20263,9120,3,1,1,9,2,2,4,5
2018,20263,9120,1,0,1,9,2,2,4,2
2018,20278,9120,2,0,0,9,2,2,4,2
2018,40110,9120,2,0,0,9,2,1,4,2
2018,40110,9120,2,1,0,9,2,1,4,2
2018,40110,9120,3,0,0,9,2,1,4,6
2018,40110,9120,3,1,0,9,2,1,4,4
2018,40110,9120,1,0,0,9,2,1,4,1
2018,40110,9120,2,0,0,9,2,2,4,7
2018,40110,9120,1,1,0,9,2,2,4,1
2018,40110,9120,3,0,0,9,2,2,4,6
2018,40110,9120,1,0,0,9,2,2,4,4
2018,40110,9120,2,1,0,9,2,2,4,1
2018,40110,9120,3,1,0,9,2,2,4,4
2018,6586,9121,3,0,0,9,1,1,4,4
2018,6586,9121,3,1,0,9,1,1,4,3
2018,6586,9121,3,1,0,9,1,2,4,8
2018,6586,9121,2,1,0,9,1,2,4,1
2018,6586,9121,3,0,0,9,1,2,4,3
2018,6599,9121,3,0,1,9,1,1,4,1
2018,6599,9121,3,1,1,9,1,2,4,2
2018,6612,9121,2,0,1,9,1,1,4,1
2018,6616,9121,3,0,1,9,1,1,4,2
2018,6621,9121,3,1,1,9,1,2,4,2
2018,6622,9121,3,0,1,9,1,1,4,1
2018,6624,9121,3,0,1,9,1,1,4,4
2018,6624,9121,3,0,1,9,1,2,4,1
2018,6626,9121,3,1,1,9,1,1,4,2
2018,6627,9121,3,0,1,9,1,1,4,1
2018,6649,9121,3,1,0,9,2,1,4,3
2018,6649,9121,2,0,0,9,2,1,4,2
2018,6649,9121,2,1,0,9,2,1,4,1
2018,6649,9121,3,0,0,9,2,1,4,3
2018,6649,9121,2,0,0,9,2,2,4,1
2018,6649,9121,2,1,0,9,2,2,4,1
2018,6649,9121,3,0,0,9,2,2,4,1
2018,6649,9121,3,1,0,9,2,2,4,5
2018,6650,9121,3,1,0,9,2,1,4,12
2018,6650,9121,2,0,0,9,2,1,4,1
2018,6650,9121,2,1,0,9,2,1,4,3
2018,6650,9121,3,0,0,9,2,1,4,4
2018,6650,9121,3,0,0,9,2,2,4,3
2018,6650,9121,2,1,0,9,2,2,4,1
2018,6650,9121,3,1,0,9,2,2,4,7
2018,6658,9121,3,0,1,9,2,1,4,1
2018,6660,9121,3,1,1,9,2,1,4,2
2018,6668,9121,3,0,1,9,2,1,4,1
2018,6668,9121,3,0,1,9,2,2,4,1
2018,6669,9121,3,0,1,9,2,1,4,2
2018,6669,9121,3,1,1,9,2,1,4,4
2018,6669,9121,2,1,1,9,2,1,4,1
2018,6669,9121,3,0,1,9,2,2,4,2
2018,6669,9121,2,1,1,9,2,2,4,1
2018,6669,9121,2,0,1,9,2,2,4,1
2018,6669,9121,3,1,1,9,2,2,4,6
2018,6670,9121,3,1,1,9,2,1,4,3
2018,6670,9121,3,0,1,9,2,2,4,1
2018,6671,9121,3,0,1,9,2,1,4,2
2018,6671,9121,3,1,1,9,2,1,4,2
2018,6671,9121,3,0,1,9,2,2,4,4
2018,6679,9121,3,1,1,9,2,1,4,2
2018,6679,9121,3,0,1,9,2,2,4,1
2018,6679,9121,3,1,1,9,2,2,4,2
2018,6679,9121,1,1,1,9,2,2,4,1
2018,6681,9121,3,0,1,9,2,1,4,1
2018,6681,9121,3,0,1,9,2,2,4,2
2018,6689,9121,3,0,1,9,2,1,4,1
2018,6692,9121,3,0,1,9,2,1,4,1
2018,6692,9121,3,1,1,9,2,1,4,2
2018,6692,9121,3,0,1,9,2,2,4,1
2018,6692,9121,3,1,1,9,2,2,4,2
2018,6700,9121,3,0,1,9,2,1,4,1
2018,6700,9121,3,0,1,9,2,2,4,2
2018,6702,9121,3,1,1,9,2,1,4,2
2018,6702,9121,3,1,1,9,2,2,4,2
2018,6705,9121,3,1,1,9,2,1,4,5
2018,6705,9121,3,0,1,9,2,1,4,1
2018,6705,9121,3,0,1,9,2,2,4,3
2018,6705,9121,3,1,1,9,2,2,4,1
2018,19910,9121,3,1,1,9,2,1,4,3
2018,19910,9121,3,0,1,9,2,1,4,1
2018,19910,9121,3,0,1,9,2,2,4,1
2018,19910,9121,3,1,1,9,2,2,4,2
2018,20285,9121,3,0,1,9,2,1,4,4
2018,20285,9121,3,0,1,9,2,2,4,2
2018,20285,9121,3,1,1,9,2,2,4,2
2018,20289,9121,3,0,1,9,2,2,4,3
2018,20289,9121,3,1,1,9,2,2,4,2
2018,5220,9201,2,0,0,9,1,1,4,2
2018,5220,9201,3,0,0,9,1,1,4,13
2018,5220,9201,3,1,0,9,1,1,4,2
2018,5220,9201,1,1,0,9,1,1,4,1
2018,5220,9201,1,0,0,9,1,1,4,1
2018,5220,9201,3,0,0,9,1,2,4,7
2018,5220,9201,3,1,0,9,1,2,4,2
2018,5220,9201,2,0,0,9,1,2,4,2
2018,5220,9201,1,0,0,9,1,2,4,2
2018,5221,9201,3,0,0,9,1,1,4,19
2018,5221,9201,3,1,0,9,1,1,4,3
2018,5221,9201,2,0,0,9,1,1,4,3
2018,5221,9201,2,0,0,9,1,2,4,3
2018,5221,9201,2,1,0,9,1,2,4,1
2018,5221,9201,3,0,0,9,1,2,4,10
2018,5221,9201,3,1,0,9,1,2,4,5
2018,5224,9201,3,0,0,9,1,1,4,18
2018,5224,9201,3,1,0,9,1,1,4,2
2018,5224,9201,2,0,0,9,1,1,4,1
2018,5224,9201,3,0,0,9,1,2,4,21
2018,5224,9201,2,0,0,9,1,2,4,3
2018,5224,9201,3,1,0,9,1,2,4,4
2018,5225,9201,3,0,0,9,1,1,4,11
2018,5225,9201,3,0,0,9,1,2,4,8
2018,5226,9201,3,1,0,9,1,1,4,8
2018,5226,9201,2,1,0,9,1,1,4,3
2018,5226,9201,2,0,0,9,1,1,4,7
2018,5226,9201,3,0,0,9,1,1,4,33
2018,5226,9201,2,0,0,9,1,2,4,12
2018,5226,9201,3,0,0,9,1,2,4,26
2018,5226,9201,3,1,0,9,1,2,4,7
2018,5226,9201,1,0,0,9,1,2,4,1
2018,5227,9201,2,0,0,9,1,1,4,2
2018,5227,9201,3,0,0,9,1,1,4,13
2018,5227,9201,1,0,0,9,1,1,4,2
2018,5227,9201,3,1,0,9,1,1,4,1
2018,5227,9201,3,0,0,9,1,2,4,12
2018,5227,9201,2,0,0,9,1,2,4,5
2018,5227,9201,3,1,0,9,1,2,4,1
2018,5228,9201,2,0,0,9,1,1,4,2
2018,5228,9201,2,1,0,9,1,1,4,1
2018,5228,9201,3,0,0,9,1,1,4,12
2018,5228,9201,2,0,0,9,1,2,4,2
2018,5228,9201,3,0,0,9,1,2,4,7
2018,5228,9201,3,1,0,9,1,2,4,4
2018,5229,9201,2,0,0,9,1,1,4,13
2018,5229,9201,2,1,0,9,1,1,4,8
2018,5229,9201,3,0,0,9,1,1,4,22
2018,5229,9201,3,1,0,9,1,1,4,9
2018,5229,9201,1,0,0,9,1,1,4,4
2018,5229,9201,2,0,0,9,1,2,4,11
2018,5229,9201,2,1,0,9,1,2,4,1
2018,5229,9201,3,0,0,9,1,2,4,29
2018,5229,9201,3,1,0,9,1,2,4,7
2018,5229,9201,1,0,0,9,1,2,4,2
2018,5229,9201,1,1,0,9,1,2,4,1
2018,5233,9201,3,0,1,9,1,1,4,3
2018,5233,9201,3,0,1,9,1,2,4,2
2018,5248,9201,2,0,1,9,1,1,4,1
2018,5248,9201,3,0,1,9,1,1,4,1
2018,5248,9201,3,0,1,9,1,2,4,3
2018,5248,9201,3,1,1,9,1,2,4,1
2018,5249,9201,3,0,1,9,1,1,4,2
2018,5249,9201,3,1,1,9,1,1,4,1
2018,5249,9201,2,0,1,9,1,2,4,1
2018,5249,9201,3,0,1,9,1,2,4,3
2018,5249,9201,3,1,1,9,1,2,4,6
2018,5250,9201,3,0,1,9,1,1,4,1
2018,5250,9201,3,0,1,9,1,2,4,2
2018,5255,9201,3,0,1,9,1,1,4,2
2018,5258,9201,3,0,1,9,1,1,4,1
2018,5264,9201,1,1,0,9,2,1,4,4
2018,5264,9201,2,0,0,9,2,1,4,19
2018,5264,9201,2,1,0,9,2,1,4,6
2018,5264,9201,3,0,0,9,2,1,4,22
2018,5264,9201,3,1,0,9,2,1,4,3
2018,5264,9201,1,0,0,9,2,1,4,11
2018,5264,9201,1,0,0,9,2,2,4,14
2018,5264,9201,2,0,0,9,2,2,4,17
2018,5264,9201,2,1,0,9,2,2,4,2
2018,5264,9201,3,0,0,9,2,2,4,16
2018,5264,9201,3,1,0,9,2,2,4,9
2018,5264,9201,1,1,0,9,2,2,4,1
2018,5265,9201,2,0,0,9,2,1,4,5
2018,5265,9201,2,1,0,9,2,1,4,1
2018,5265,9201,3,0,0,9,2,1,4,9
2018,5265,9201,3,1,0,9,2,1,4,2
2018,5265,9201,1,0,0,9,2,1,4,3
2018,5265,9201,3,0,0,9,2,2,4,8
2018,5265,9201,2,0,0,9,2,2,4,9
2018,5265,9201,3,1,0,9,2,2,4,2
2018,5265,9201,1,0,0,9,2,2,4,5
2018,5266,9201,1,0,0,9,3,1,4,9
2018,5266,9201,2,0,0,9,3,1,4,2
2018,5266,9201,3,0,0,9,3,1,4,1
2018,5266,9201,1,1,0,9,3,1,4,1
2018,5266,9201,3,0,0,9,3,2,4,1
2018,5266,9201,2,0,0,9,3,2,4,1
2018,5266,9201,1,0,0,9,3,2,4,11
2018,5266,9201,1,1,0,9,3,2,4,3
2018,19952,9201,3,0,0,9,2,1,4,23
2018,19952,9201,1,0,0,9,2,1,4,4
2018,19952,9201,2,0,0,9,2,1,4,7
2018,19952,9201,2,1,0,9,2,1,4,2
2018,19952,9201,3,1,0,9,2,1,4,3
2018,19952,9201,3,0,0,9,2,2,4,19
2018,19952,9201,2,0,0,9,2,2,4,13
2018,19952,9201,2,1,0,9,2,2,4,2
2018,19952,9201,3,1,0,9,2,2,4,6
2018,19952,9201,1,0,0,9,2,2,4,3
2018,19972,9201,2,0,0,9,2,1,4,7
2018,19972,9201,3,0,0,9,2,1,4,8
2018,19972,9201,1,0,0,9,2,1,4,3
2018,19972,9201,1,1,0,9,2,1,4,1
2018,19972,9201,2,0,0,9,2,2,4,4
2018,19972,9201,2,1,0,9,2,2,4,1
2018,19972,9201,3,0,0,9,2,2,4,5
2018,19972,9201,3,1,0,9,2,2,4,1
2018,19972,9201,1,0,0,9,2,2,4,1
2018,20042,9201,2,0,0,9,2,1,4,4
2018,20042,9201,2,1,0,9,2,1,4,1
2018,20042,9201,3,0,0,9,2,1,4,8
2018,20042,9201,3,1,0,9,2,1,4,2
2018,20042,9201,3,0,0,9,2,2,4,5
2018,20042,9201,3,1,0,9,2,2,4,2
2018,20068,9201,3,0,0,9,2,1,4,4
2018,20068,9201,1,0,0,9,2,1,4,11
2018,20068,9201,1,1,0,9,2,1,4,1
2018,20068,9201,1,0,0,9,2,2,4,9
2018,20068,9201,3,0,0,9,2,2,4,3
2018,20068,9201,2,0,0,9,2,2,4,4
2018,20068,9201,2,1,0,9,2,2,4,1
2018,20082,9201,3,1,0,9,2,1,4,9
2018,20082,9201,2,0,0,9,2,1,4,1
2018,20082,9201,2,1,0,9,2,1,4,1
2018,20082,9201,3,0,0,9,2,1,4,19
2018,20082,9201,3,1,0,9,2,2,4,2
2018,20082,9201,2,0,0,9,2,2,4,4
2018,20082,9201,2,1,0,9,2,2,4,1
2018,20082,9201,3,0,0,9,2,2,4,11
2018,5283,9202,2,0,0,9,1,1,4,3
2018,5283,9202,2,1,0,9,1,1,4,3
2018,5283,9202,3,0,0,9,1,1,4,14
2018,5283,9202,3,1,0,9,1,1,4,7
2018,5283,9202,2,0,0,9,1,2,4,1
2018,5283,9202,2,1,0,9,1,2,4,1
2018,5283,9202,3,0,0,9,1,2,4,11
2018,5283,9202,3,1,0,9,1,2,4,5
2018,5283,9202,1,0,0,9,1,2,4,1
2018,5284,9202,3,0,0,9,1,1,4,13
2018,5284,9202,3,1,0,9,1,1,4,2
2018,5284,9202,2,1,0,9,1,1,4,1
2018,5284,9202,2,0,0,9,1,2,4,1
2018,5284,9202,2,1,0,9,1,2,4,2
2018,5284,9202,3,0,0,9,1,2,4,4
2018,5284,9202,3,1,0,9,1,2,4,5
2018,5286,9202,2,0,0,9,1,1,4,2
2018,5286,9202,2,1,0,9,1,1,4,2
2018,5286,9202,3,0,0,9,1,1,4,7
2018,5286,9202,3,1,0,9,1,1,4,3
2018,5286,9202,1,0,0,9,1,1,4,2
2018,5286,9202,2,0,0,9,1,2,4,1
2018,5286,9202,3,0,0,9,1,2,4,15
2018,5286,9202,3,1,0,9,1,2,4,6
2018,5286,9202,1,0,0,9,1,2,4,1
2018,5288,9202,2,0,0,9,1,1,4,1
2018,5288,9202,2,1,0,9,1,1,4,2
2018,5288,9202,3,0,0,9,1,1,4,10
2018,5288,9202,3,1,0,9,1,1,4,7
2018,5288,9202,3,0,0,9,1,2,4,6
2018,5288,9202,2,1,0,9,1,2,4,1
2018,5288,9202,3,1,0,9,1,2,4,6
2018,5289,9202,2,0,0,9,1,1,4,7
2018,5289,9202,2,1,0,9,1,1,4,1
2018,5289,9202,3,0,0,9,1,1,4,11
2018,5289,9202,3,1,0,9,1,1,4,5
2018,5289,9202,1,0,0,9,1,1,4,1
2018,5289,9202,2,0,0,9,1,2,4,7
2018,5289,9202,2,1,0,9,1,2,4,2
2018,5289,9202,3,0,0,9,1,2,4,13
2018,5289,9202,3,1,0,9,1,2,4,7
2018,5289,9202,1,1,0,9,1,2,4,1
2018,5290,9202,2,1,1,9,1,1,4,2
2018,5290,9202,3,0,1,9,1,1,4,4
2018,5290,9202,3,1,1,9,1,1,4,3
2018,5290,9202,3,1,1,9,1,2,4,1
2018,5290,9202,2,0,1,9,1,2,4,1
2018,5290,9202,3,0,1,9,1,2,4,2
2018,5292,9202,2,0,1,9,1,1,4,2
2018,5292,9202,3,0,1,9,1,1,4,3
2018,5292,9202,3,1,1,9,1,1,4,15
2018,5292,9202,3,0,1,9,1,2,4,5
2018,5292,9202,3,1,1,9,1,2,4,4
2018,5294,9202,3,1,1,9,1,1,4,2
2018,5294,9202,3,1,1,9,1,2,4,2
2018,5307,9202,3,0,1,9,1,1,4,2
2018,5307,9202,3,1,1,9,1,1,4,1
2018,5309,9202,3,0,1,9,1,1,4,1
2018,5309,9202,3,1,1,9,1,1,4,3
2018,5309,9202,3,0,1,9,1,2,4,1
2018,5310,9202,3,1,1,9,1,1,4,1
2018,5310,9202,3,0,1,9,1,1,4,1
2018,5310,9202,2,0,1,9,1,2,4,1
2018,5310,9202,3,1,1,9,1,2,4,1
2018,5314,9202,3,0,1,9,1,1,4,1
2018,5314,9202,3,1,1,9,1,1,4,2
2018,5314,9202,3,0,1,9,1,2,4,1
2018,5314,9202,3,1,1,9,1,2,4,4
2018,5315,9202,2,0,0,9,2,1,4,10
2018,5315,9202,2,1,0,9,2,1,4,1
2018,5315,9202,3,0,0,9,2,1,4,17
2018,5315,9202,3,1,0,9,2,1,4,9
2018,5315,9202,1,0,0,9,2,1,4,3
2018,5315,9202,1,1,0,9,2,1,4,1
2018,5315,9202,3,0,0,9,2,2,4,26
2018,5315,9202,2,0,0,9,2,2,4,11
2018,5315,9202,2,1,0,9,2,2,4,3
2018,5315,9202,3,1,0,9,2,2,4,10
2018,5315,9202,1,0,0,9,2,2,4,6
2018,5315,9202,1,1,0,9,2,2,4,1
2018,5322,9202,2,0,1,9,2,1,4,1
2018,5322,9202,3,0,1,9,2,1,4,1
2018,5392,9202,3,1,1,9,2,1,4,3
2018,5392,9202,3,0,1,9,2,1,4,1
2018,5392,9202,3,1,1,9,2,2,4,4
2018,20108,9202,3,1,0,9,2,1,4,8
2018,20108,9202,2,0,0,9,2,1,4,4
2018,20108,9202,2,1,0,9,2,1,4,2
2018,20108,9202,3,0,0,9,2,1,4,26
2018,20108,9202,1,0,0,9,2,1,4,4
2018,20108,9202,1,1,0,9,2,1,4,1
2018,20108,9202,3,0,0,9,2,2,4,25
2018,20108,9202,2,0,0,9,2,2,4,3
2018,20108,9202,2,1,0,9,2,2,4,2
2018,20108,9202,3,1,0,9,2,2,4,3
2018,20108,9202,1,0,0,9,2,2,4,1
2018,20152,9202,3,0,1,9,2,1,4,2
2018,20152,9202,3,1,1,9,2,1,4,1
2018,20152,9202,3,0,1,9,2,2,4,3
2018,5344,9203,2,0,0,9,1,1,4,4
2018,5344,9203,2,1,0,9,1,1,4,1
2018,5344,9203,3,0,0,9,1,1,4,16
2018,5344,9203,1,0,0,9,1,1,4,6
2018,5344,9203,1,1,0,9,1,1,4,2
2018,5344,9203,2,0,0,9,1,2,4,4
2018,5344,9203,3,0,0,9,1,2,4,14
2018,5344,9203,3,1,0,9,1,2,4,1
2018,5344,9203,1,0,0,9,1,2,4,2
2018,5345,9203,2,0,0,9,1,1,4,2
2018,5345,9203,2,1,0,9,1,1,4,2
2018,5345,9203,3,0,0,9,1,1,4,7
2018,5345,9203,3,1,0,9,1,1,4,1
2018,5345,9203,3,0,0,9,1,2,4,8
2018,5345,9203,2,0,0,9,1,2,4,1
2018,5345,9203,3,1,0,9,1,2,4,1
2018,5346,9203,2,0,0,9,1,1,4,1
2018,5346,9203,3,0,0,9,1,1,4,3
2018,5346,9203,3,0,0,9,1,2,4,7
2018,5347,9203,2,0,0,9,1,1,4,4
2018,5347,9203,3,0,0,9,1,1,4,17
2018,5347,9203,3,1,0,9,1,1,4,6
2018,5347,9203,2,1,0,9,1,1,4,1
2018,5347,9203,2,0,0,9,1,2,4,2
2018,5347,9203,3,0,0,9,1,2,4,10
2018,5347,9203,3,1,0,9,1,2,4,3
2018,5347,9203,1,0,0,9,1,2,4,1
2018,5347,9203,1,1,0,9,1,2,4,1
2018,5348,9203,3,0,1,9,1,1,4,4
2018,5348,9203,1,0,1,9,1,1,4,1
2018,5348,9203,3,1,1,9,1,2,4,1
2018,5348,9203,1,0,1,9,1,2,4,1
2018,5353,9203,3,0,1,9,1,1,4,4
2018,5353,9203,3,1,1,9,1,1,4,2
2018,5353,9203,1,0,1,9,1,1,4,1
2018,5353,9203,3,1,1,9,1,2,4,4
2018,5353,9203,3,0,1,9,1,2,4,7
2018,5357,9203,3,0,1,9,1,1,4,1
2018,5362,9203,1,0,1,9,1,1,4,1
2018,5363,9203,2,0,1,9,1,1,4,1
2018,5363,9203,3,1,1,9,1,1,4,1
2018,5363,9203,3,0,1,9,1,2,4,2
2018,5372,9203,3,0,0,9,2,1,4,13
2018,5372,9203,2,0,0,9,2,1,4,3
2018,5372,9203,1,0,0,9,2,1,4,3
2018,5372,9203,3,1,0,9,2,1,4,2
2018,5372,9203,3,0,0,9,2,2,4,26
2018,5372,9203,2,0,0,9,2,2,4,5
2018,5372,9203,2,1,0,9,2,2,4,3
2018,5372,9203,1,0,0,9,2,2,4,5
2018,5372,9203,3,1,0,9,2,2,4,6
2018,5373,9203,3,1,1,9,2,1,4,1
2018,5373,9203,3,0,1,9,2,1,4,3
2018,5373,9203,3,0,1,9,2,2,4,3
2018,5373,9203,3,1,1,9,2,2,4,1
2018,19950,9203,3,0,0,9,2,1,4,5
2018,19950,9203,3,1,0,9,2,1,4,2
2018,19950,9203,1,0,0,9,2,1,4,1
2018,19950,9203,2,0,0,9,2,2,4,1
2018,19950,9203,2,1,0,9,2,2,4,1
2018,19950,9203,3,0,0,9,2,2,4,5
2018,19950,9203,3,1,0,9,2,2,4,1
2018,19976,9203,3,0,1,9,1,1,4,1
2018,5374,9204,3,0,0,9,1,1,4,3
2018,5374,9204,3,1,0,9,1,1,4,5
2018,5374,9204,2,1,0,9,1,2,4,2
2018,5374,9204,3,0,0,9,1,2,4,6
2018,5374,9204,3,1,0,9,1,2,4,3
2018,5375,9204,3,1,0,9,1,1,4,6
2018,5375,9204,3,0,0,9,1,1,4,1
2018,5375,9204,2,0,0,9,1,1,4,1
2018,5375,9204,1,1,0,9,1,2,4,2
2018,5375,9204,2,0,0,9,1,2,4,1
2018,5375,9204,2,1,0,9,1,2,4,3
2018,5375,9204,3,0,0,9,1,2,4,4
2018,5375,9204,3,1,0,9,1,2,4,1
2018,5376,9204,3,0,1,9,1,1,4,1
2018,5376,9204,3,0,1,9,1,2,4,1
2018,5378,9204,3,0,1,9,1,1,4,5
2018,5378,9204,2,0,1,9,1,1,4,1
2018,5378,9204,3,1,1,9,1,1,4,4
2018,5378,9204,2,1,1,9,1,2,4,2
2018,5378,9204,3,1,1,9,1,2,4,5
2018,5379,9204,3,0,1,9,1,1,4,1
2018,5379,9204,3,0,1,9,1,2,4,1
2018,5379,9204,3,1,1,9,1,2,4,2
2018,5382,9204,3,0,1,9,1,1,4,2
2018,5382,9204,3,1,1,9,1,1,4,2
2018,5382,9204,3,0,1,9,1,2,4,3
2018,5382,9204,3,1,1,9,1,2,4,6
2018,5385,9204,3,0,1,9,1,1,4,2
2018,5385,9204,3,1,1,9,1,1,4,7
2018,5385,9204,3,1,1,9,1,2,4,3
2018,5386,9204,3,0,1,9,1,1,4,3
2018,5386,9204,3,0,1,9,1,2,4,3
2018,5387,9204,2,1,0,9,2,1,4,1
2018,5387,9204,3,0,0,9,2,1,4,2
2018,5387,9204,3,1,0,9,2,1,4,3
2018,5387,9204,1,0,0,9,2,1,4,2
2018,5387,9204,2,0,0,9,2,2,4,3
2018,5387,9204,2,1,0,9,2,2,4,1
2018,5387,9204,3,0,0,9,2,2,4,6
2018,5387,9204,3,1,0,9,2,2,4,10
2018,5387,9204,1,0,0,9,2,2,4,1
2018,5391,9204,3,1,1,9,2,1,4,2
2018,5391,9204,2,1,1,9,2,2,4,1
